EVA_NR;DS100;IFOPT;NAME;Verkehr;Laenge;Breite;Betreiber_Name;Betreiber_Nr;Status
8017417;DCACT;de:14511:30036;Chemnitz Treffurthstraße;nur DPN;12,9153138;50,8194963;City-Bahn Chemnitz GmbH;;
8017418;DCACU;de:14511:30033;Chemnitz Uhlestraße;nur DPN;12,911852;50,806071;City-Bahn Chemnitz GmbH;;
8017419;DC  Z;de:14511:30131;Chemnitz Zentralhaltestelle;nur DPN;12,922264;50,831627;City-Bahn Chemnitz GmbH;;
8017420;DCAC;de:14511:30029;Chemnitz-Altchemnitz;nur DPN;12,9258978;50,7909144;City-Bahn Chemnitz GmbH;;
8017421;DNK K;de:14511:30652;Klaffenbach Hp;nur DPN;12,903751;50,772286;City-Bahn Chemnitz GmbH;;
8017422;DRDFH;de:14521:53998;Hohndorf Mitte;nur DPN;12,675725;50,743048;City-Bahn Chemnitz GmbH;;
8017442;DPM;de:14523:2050;Plauen(Vogtl) Mitte;nur DPN;12,1476603;50,4929138;DB Station und Service AG;8292;
8017475;DCANB;de:14511:30326;Chemnitz Bernsbachplatz;nur DPN;12,9269;50,825004;City-Bahn Chemnitz GmbH;;
8017478;DCANS;de:14511:30260;Chemnitz Stadlerplatz;nur DPN;12,927087;50,821175;City-Bahn Chemnitz GmbH;;
8017479;DCANH;de:14511:30220;Chemnitz TU Campus;nur DPN;12,930901;50,8137;City-Bahn Chemnitz GmbH;;
8017480;DCANR;de:14511:30222;Chemnitz Rosenbergstraße;nur DPN;12,929305;50,817897;City-Bahn Chemnitz GmbH;;
8017481;DCANT;de:14511:30226;Chemnitz Technopark;nur DPN;12,924603;50,811498;City-Bahn Chemnitz GmbH;;
8026544;NTFB;de:09275:80592;Tiefenbach(b Passau);nur DPN;13,42308;48,61502;Ilztalbahn GmbH;;
8029356;TEND;de:08417:30248;Endingen(Württ);nur DPN;8,83688;48,257384;Hohenzollerische Landesbahn AG;;
8029357;TERZ;de:08417:30251;Erzingen(Württ);nur DPN;8,815709;48,255409;Hohenzollerische Landesbahn AG;;
8029358;TDOD;de:08417:37602;Dotternhausen-Dormettingen;nur DPN;8,781119;48,228455;Hohenzollerische Landesbahn AG;;
8029359;TSCB;de:08417:37616;Schömberg(b Balingen);nur DPN;8,758503;48,205743;Hohenzollerische Landesbahn AG;;
8070002;BBIS;de:12064:900320026;Birkenstein;RV;13,647187;52,515601;DB Station und Service AG;660;
8070003;FFLF;de:06412:11511;Frankfurt(M) Flughafen Fernbf;FV;8,570185;50,053167;DB Station und Service AG;7982;
8070004;FFLU;de:06412:2930;Frankfurt(M) Flughafen Regionalbf;FV;8,571251;50,051219;DB Station und Service AG;1849;
8070005;THDV;de:08135:610;Heidenheim Voithwerk;RV;10,156077;48,669482;DB Station und Service AG;2640;
8070008;RBRE;de:08215:1831;Bruchsal Tunnelstraße;RV;8,594378;49,119549;Albtal-Verkehrs-Gesellschaft mbH;;
8070009;RBRF;de:08215:1832;Bruchsal Schlachthof;RV;8,609716;49,118928;Albtal-Verkehrs-Gesellschaft mbH;;
8070010;RHIO;de:08215:1833;Heidelsheim Nord;RV;8,645252;49,105113;Albtal-Verkehrs-Gesellschaft mbH;;
8070011;RGOS;de:08215:1836;Gondelsheim Schlossstadion;RV;8,662867;49,065737;Albtal-Verkehrs-Gesellschaft mbH;;
8070012;RBTD;de:08215:1838;Diedelsheim;RV;8,674472;49,039347;Albtal-Verkehrs-Gesellschaft mbH;;
8070020;RHUM;de:08215:1526;Berghausen Hummelberg;RV;8,526807;49,00981;Albtal-Verkehrs-Gesellschaft mbH;;
8070022;TBLW;de:08417:30609;Burladingen West;nur DPN;9,099292;48,292271;Hohenzollerische Landesbahn AG;;
8070023;ABAA,ABAAK;de:03357:7419;Basdahl Kluste;nur DPN;9,012175;53,4542;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH;;
8070036;AGNBN;de:03357:31100;Gnarrenburg Nord;nur DPN;9,015403;53,393287;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH;;
8070041;FLDS;de:06436:2113;Liederbach-Süd;nur DPN;8,501678;50,115419;Hessische Landesbahn Basis;;
8070078;THAM;de:08119:5803;Haubersbronn Mitte;nur DPN;9,549001;48,830873;Zweckverband Verkehrsverband Wieslauftalbahn;;
8070079;TRUN;de:08119:5801;Rudersberg Nord;nur DPN;9,534161;48,887613;Zweckverband Verkehrsverband Wieslauftalbahn;;
8070086;HKWA;de:03241:3017;Hannover Karl-Wiechert-Allee;RV;9,808116;52,374417;DB Station und Service AG;7181;
8070088;FMHD;de:06438:4530;Mühlheim(Main)-Dietesheim;RV;8,857998;50,120519;DB Station und Service AG;7168;
8070090;FOMP;de:06413:11265;Offenbach(Main) Marktplatz;RV;8,763633;50,105855;DB Station und Service AG;7171;
8070091;FOLM;de:06413:11264;Offenbach(Main) Ledermuseum;RV;8,750485;50,105989;DB Station und Service AG;7170;
8070092;FOKL;de:06413:11263;Offenbach(Main) Kaiserlei;RV;8,738377;50,105332;DB Station und Service AG;7169;
8070093;RBTK;de:08215:1556;Bretten Kupferhälde;RV;8,723679;49,036987;Albtal-Verkehrs-Gesellschaft mbH;;
8070096;RAM;de:07332:3263;Albsheim(Eis);RV;8,178998;49,580683;DB Station und Service AG;7201;
8070097;RSMM;de:08226:3558;Sinsheim Museum/Arena;RV;8,899932;49,241239;DB Station und Service AG;7178;
8070098;RUOU;de:08215:32603;Ubstadt Uhlandstr.;RV;8,628827;49,162713;Albtal-Verkehrs-Gesellschaft mbH;;
8070099;RODW;de:08215:31007;Odenheim West;RV;8,736492;49,182272;Albtal-Verkehrs-Gesellschaft mbH;;
8070146;ASST;de:02000:84950;Hamburg-Sternschanze;RV;9,967204;53,563719;DB Station und Service AG;2516;
8070156;TSWO;de:08125:4391;Schwaigern Ost;RV;9,069164;49,140544;Albtal-Verkehrs-Gesellschaft mbH;;
8070157;TLGO;de:08125:8402;Leingarten Ost;RV;9,13089;49,144213;Albtal-Verkehrs-Gesellschaft mbH;;
8070158;TBCW;de:08121:2001;Böckingen West;RV;9,166093;49,139319;Albtal-Verkehrs-Gesellschaft mbH;;
8070159;TBCS;de:08121:77;Böckingen Sonnenbrunnen;RV;9,191198;49,140655;Albtal-Verkehrs-Gesellschaft mbH;;
8070160;NHWNC;de:09372:1657;Hohenwarth Campingplatz;nur DPN;12,924448;49,204834;Regental Bahnbetriebs-GmbH;;
8070164;FKLPK;de:09671:99150;Kahl Kopp/Heide;RV;9,01577;50,079145;Kahlgrund Verkehrs-GmbH;;
8070166;FMOES;de:09671:99148;Mömbris-Strötzbach;RV;9,156228;50,079471;Kahlgrund Verkehrs-GmbH;;
8070170;RDUN;de:08216:35109;Durmersheim Nord;RV;8,280581;48,937796;DB Station und Service AG;8004;
8070171;TH  B;de:08121:1114;Heilbronn Hauptbahnhof/Willy-Brandt-Pl.;RV;9,208356;49,142594;Albtal-Verkehrs-Gesellschaft mbH;;
8070172;TH  H;de:08121:1123;Heilbronn Harmonie;RV;9,223006;49,141586;Albtal-Verkehrs-Gesellschaft mbH;;
8070173;TH  R;de:08121:55;Heilbronn Rathaus;RV;9,21906;49,141944;Albtal-Verkehrs-Gesellschaft mbH;;
8070174;TH  P;de:08121:137;Heilbronn Neckar-Turm/K.-S.-Pl;RV;9,213758;49,142656;Albtal-Verkehrs-Gesellschaft mbH;;
8070179;RWSO;de:08215:1543;Wössingen Ost;RV;8,609981;49,015786;Albtal-Verkehrs-Gesellschaft mbH;;
8070185;AAV;de:01060:37973;Alveslohe;nur DPN;9,916375;53,791456;AKN Eisenbahn AG;;
8070214;AOSD;de:03356:72263;Ostersode;nur DPN;8,975377;53,314658;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH;;
8070219;THTT;de:08425:2956;Hütten;RV;9,642462;48,370998;Erms-Neckar-Bahn AG;;
8070220;TMCR;de:08118:7607;Münchingen Rührberg;nur DPN;9,095853;48,849796;Württembergische Eisenbahn-Gesellschaft mbH;;
8070252;FALH;de:07333:5288;Albisheim(Pfrimm);RV;8,096752;49,644776;Donnersberg-Touristik-Verband e.V.;;
8070253;FHAX;de:07333:9079;Harxheim-Zell;RV;8,137885;49,64074;Donnersberg-Touristik-Verband e.V.;;
8070257;FGLD;de:07333:5454;Göllheim-Dreisen;RV;8,016444;49,599376;Donnersberg-Touristik-Verband e.V.;;
8070258;WSIW;de:13073:11743;Sellin(Rügen) West;nur DPN;13,680913;54,375892;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;;
8070259;LDWA;de:15001:15683;Dessau-Waldersee;nur DPN;12,270566;51,836564;Dessauer Verkehrs- und Eisenbahngesellschaft mbH;;
8070260;LKPB;de:15091:3821;Kapen Biosphärenreservat;nur DPN;12,33669;51,816483;Dessauer Verkehrs- und Eisenbahngesellschaft mbH;;
8070274;TPBS;de:08231:3994;Brötzingen Sandweg;RV;8,662347;48,88588;Albtal-Verkehrs-Gesellschaft mbH;;
8070275;TPBW;de:08231:3995;Brötzingen Wohnlichstraße;RV;8,653987;48,882077;Albtal-Verkehrs-Gesellschaft mbH;;
8070276;TNEB;de:08236:1492;Neuenbürg(Enz) Freibad;RV;8,59033;48,836942;Albtal-Verkehrs-Gesellschaft mbH;;
8070277;TRY;de:08236:1494;Rotenbach(Enz);RV;8,578903;48,830163;Albtal-Verkehrs-Gesellschaft mbH;;
8070278;TNEE;de:08236:1493;Neuenbürg(Enz) Eyachbrücke;RV;8,577871;48,8172;Albtal-Verkehrs-Gesellschaft mbH;;
8070279;THON;de:08235:422;Höfen(Enz) Nord;RV;8,581724;48,807709;Albtal-Verkehrs-Gesellschaft mbH;;
8070280;TCAS;de:08235:423;Calmbach Süd;RV;8,566424;48,773396;Albtal-Verkehrs-Gesellschaft mbH;;
8070281;TWBN;de:08235:424;Bad Wildbad Nord;RV;8,555095;48,763936;Albtal-Verkehrs-Gesellschaft mbH;;
8070282;TWBU;de:08235:402;Bad Wildbad Uhlandplatz;RV;8,549366;48,750837;Albtal-Verkehrs-Gesellschaft mbH;;
8070283;TWBK;de:08235:8961;Bad Wildbad Kurpark;RV;8,550459;48,748755;Albtal-Verkehrs-Gesellschaft mbH;;
8070309;TIMN;de:08417:30089;Bad Imnau;nur DPN;8,770092;48,404155;Hohenzollerische Landesbahn AG;;
8070323;RBZN;de:08336:6754;Binzen;nur DPN;7,621048;47,631409;SWEG Schienenwege GmbH;;
8070349;ADS,ADS K;de:03359:27702;Deinste;nur DPN;9,442568;53,5319;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH;;
8070382;TGME;de:08437:40004;Gammertingen Europastraße;nur DPN;9,210452;48,242944;Hohenzollerische Landesbahn AG;;
8070400;TGOM;de:08415:28717;Gomadingen;RV;9,392136;48,399121;Erms-Neckar-Bahn AG;;
8070415;THGL,THGLH;de:08417:33089;Haigerloch;nur DPN;8,801301;48,3702;Hohenzollerische Landesbahn AG;;
8070419;RHST;de:08336:6758;Hammerstein;nur DPN;7,644148;47,690295;SWEG Schienenwege GmbH;;
8070450;RKA;de:08336:6759;Kandern;nur DPN;7,656905;47,713491;SWEG Schienenwege GmbH;;
8070456;TKL;de:08415:28698;Engstingen;RV;9,292419;48,392271;Erms-Neckar-Bahn AG;;
8070458;TKOS;de:08415:28710;Kohlstetten;RV;9,332438;48,400763;Erms-Neckar-Bahn AG;;
8070481;TMBM;de:08415:28716;Marbach(b Münsingen);RV;9,422304;48,383716;Erms-Neckar-Bahn AG;;
8070483;KMAH;de:05374:49301;Marienheide;RV;7,531982;51,081123;DB Station und Service AG;6768;
8070494;TMRN;de:08237:8022;Mühringen;nur DPN;8,760169;48,420328;Hohenzollerische Landesbahn AG;;
8070495;TMN;de:08415:21510;Münsingen;RV;9,490432;48,409637;Erms-Neckar-Bahn AG;;
8070509;TOFS;de:08415:28718;Offenhausen;RV;9,370292;48,399628;Erms-Neckar-Bahn AG;;
8070520;TRGD;de:08417:33093;Rangendingen;nur DPN;8,892999;48,381475;Hohenzollerische Landesbahn AG;;
8070524;RRMM;de:08336:6755;Rümmingen;nur DPN;7,640709;47,642926;SWEG Schienenwege GmbH;;
8070532;ASCB;de:01057:83343;Schönberg(Holstein);RV;10,3751922;54,387049;AKN Eisenbahn AG;;
8070533;ASCS;de:01057:83368;Schönberger Strand;RV;10,412798;54,410736;AKN Eisenbahn AG;;
8070548;TSTT;de:08417:30490;Stetten (b. Haigerloch);nur DPN;8,812741;48,353415;Hohenzollerische Landesbahn AG;;
8070561;NVIC;de:09276:1773;Viechtach;nur DPN;12,889255;49,078863;Regental Bahnbetriebsgesellschaft mbH;;
8070567;MWTD;de:09571:13550;Wassertrüdingen;RV;10,607434;49,043792;BayernBahn Gmbh;0;
8070569;RWZ;de:08337:6761;Weizen;RV;8,476514;47,768832;Bahnbetriebe Blumberg GmbH & Co.KG;;
8070578;RWL;de:08336:6756;Wittlingen;nur DPN;7,646976;47,656631;SWEG Schienenwege GmbH;;
8070579;RWBB;de:08336:6757;Wollbach(Baden);nur DPN;7,648632;47,668211;SWEG Schienenwege GmbH;;
8070591;TAG;de:08416:5212;Altingen(Württ);RV;8,908852;48,561927;Zweckverband ÖPNV im Ammertal;;
8070599;NGPA;de:09276:7955;Gumpenried-Asbach;nur DPN;13,000993;49,071832;Regental Bahnbetriebsgesellschaft mbH;;
8070604;TGU;de:08115:3231;Gültstein;RV;8,881558;48,577494;Zweckverband ÖPNV im Ammertal;;
8070628;TOR;de:08437:41510;Ostrach Bahnhof;RV;9,378822;47,946319;Stadtverwaltung Pfullendorf;;
8070630;TPU;de:08437:41043;Pfullendorf;RV;9,255728;47,92288;Stadtverwaltung Pfullendorf;;
8070664;NRUF;de:09276:7962;Ruhmannsfelden;nur DPN;12,99151;48,989413;Regental Bahnbetriebsgesellschaft mbH;;
8070665;NPAD;de:09276:16165;Patersdorf;nur DPN;12,993409;49,013394;Regental Bahnbetriebsgesellschaft mbH;;
8070666;NTEN;de:09276:80540;Teisnach;nur DPN;12,994268;49,039375;Regental Bahnbetriebsgesellschaft mbH;;
8070670;NSNI;de:09276:80598;Schnitzmühle;nur DPN;12,915158;49,070409;Regental Bahnbetriebsgesellschaft mbH;;
8070678;TNHU;de:08415:28030;Metzingen-Neuhausen;RV;9,307106;48,532647;Erms-Neckar-Bahn AG;;
8070679;TDTU;de:08415:28235;Dettingen-Mitte;RV;9,34463;48,527817;Erms-Neckar-Bahn AG;;
8070680;TUCW;de:08415:28130;Bad Urach Wasserfall;RV;9,376401;48,499263;Erms-Neckar-Bahn AG;;
8070704;KASZ;de:05334:1016;Aachen Schanz;RV;6,07384;50,769862;DB Station und Service AG;7205;
8070734;HNMU;de:05758:4787;Mesch Neue Mühle;nur DPN;8,520849;52,26384;DB Station und Service AG;7908;
8070791;TH  A;de:08121:3033;Heilbronn Finanzamt;RV;9,23501;49,140527;Albtal-Verkehrs-Gesellschaft mbH;;
8070792;TH  F;de:08121:3032;Heilbronn Friedensplatz;RV;9,228776;49,141313;Albtal-Verkehrs-Gesellschaft mbH;;
8070793;TH  U;de:08121:173;Heilbronn Pfühlpark;RV;9,241382;49,139956;Albtal-Verkehrs-Gesellschaft mbH;;
8070806;NFHA;de:09275:4680;Fischhaus;nur DPN;13,440826;48,655403;Ilztalbahn GmbH;;
8070807;NKCK;de:09275:4954;Kalteneck;nur DPN;13,453011;48,689385;Ilztalbahn GmbH;;
8070809;NFUE;de:09272:4793;Fürsteneck;nur DPN;13,469922;48,718431;Ilztalbahn GmbH;;
8070810;NRBH;de:09272:4983;Röhrnbach;nur DPN;13,526134;48,737053;Ilztalbahn GmbH;;
8070865;RSLA;de:08215:1627;Söllingen Kapellenstraße;RV;8,549618;48,983956;Albtal-Verkehrs-Gesellschaft mbH;;
8070866;RUEG;de:08337:6133;Eggingen;RV;8,396653;47,693731;Bahnbetriebe Blumberg GmbH & Co.KG;;
8070946;WWES;de:13071:5720;Weißer See;nur DPN;12,948926;53,283034;Regio Infra Nord-Ost GmbH & Co. KG;;
8070974;TSHA;de:08425:2943;Schmiechen Albbahn;RV;9,715289;48,364897;Erms-Neckar-Bahn AG;;
8070999;RBRI;de:08326:6712;Bräunlingen Industriegebiet;nur DPN;8,470812;47,928337;Hohenzollerische Landesbahn AG;;
8071001;TGEW;de:08125:4405;Gemmingen West;RV;8,977585;49,154442;Albtal-Verkehrs-Gesellschaft mbH;;
8071002;TSWW;de:08125:1705;Schwaigern(Württ) West;RV;9,042472;49,138813;Albtal-Verkehrs-Gesellschaft mbH;;
8071003;TLGM;de:08125:7403;Leingarten Mitte;RV;9,112742;49,145609;Albtal-Verkehrs-Gesellschaft mbH;;
8071022;KJW;de:05358:6052;Jakobwüllesheim;nur DPN;6,565209;50,766705;Rurtalbahn GmbH;;
8071117;NNHM;de:09275:81844;Neuhausmühle;nur DPN;13,5067114;48,7265206;Ilztalbahn GmbH;;
8071172;TH  W;de:08121:24;Heilbronn Harmonie/Hafenmarktpassage;RV;9,222436;49,142702;Albtal-Verkehrs-Gesellschaft mbH;;
8071174;DC  F;de:14511:30651;Chemnitz Friedrichstraße;nur DPN;12,919367;50,772853;City-Bahn Chemnitz GmbH;;
8071257;KBIF;de:05358:5036;Binsfeld;nur DPN;6,533342;50,79497;Rurtalbahn GmbH;;
8071738;DC  O;de:14511:30471;Chemnitz Hbf (Bahnhofstraße);nur DPN;12,929189;50,838222;City-Bahn Chemnitz GmbH;;
8071804;DCAN;de:14511:30228;Chemnitz Annenstraße;nur DPN;12,922933;50,828749;City-Bahn Chemnitz GmbH;;
8072172;TH  O;de:08121:23;Heilbronn Harmonie/Kunsthalle;RV;9,222599;49,142486;Albtal-Verkehrs-Gesellschaft mbH;;
8072211;TSCS;de:08417:37603;Schömberg Stausee;nur DPN;8,771335;48,21129;Hohenzollerische Landesbahn AG;;
8072722;THSTS;de:08121:31001;Heilbronn Technisches Schulzentrum;RV;9,22149;49,148667;Albtal-Verkehrs-Gesellschaft mbH;;
8072723;THSTR;de:08121:31004;Heilbronn Hans-Rießer-Straße;RV;9,219565;49,162603;Albtal-Verkehrs-Gesellschaft mbH;;
8073368;KKDT;de:05315:11901;Köln Messe/Deutz Gl.11-12;FV;6,974067;50,941721;DB Station und Service AG;3329;
8073410;LZIO;de:15083:8073410;Zielitz Ort;RV;11,676309;52,288285;DB Station und Service AG;7978;
8074343;ANBN;de:01054:66969;Niebüll neg;nur DPN;8,832959;54,78955;Norddeutsche Eisenbahngesellschaft Niebüll GmbH;;
8074703;WPRH;de:12070:900215744;Pritzwalk Hainholz;nur DPN;12,20592;53,170082;Regio Infra Nord-Ost GmbH & Co. KG;;
8077004;RKPO;de:08317:13625;Kappelrodeck Ost;nur DPN;8,125834;48,586925;SWEG Schienenwege GmbH;;
8077274;FAZUN;de:09671:99151;Alzenau Nord;RV;9,051385;50,089443;Kahlgrund Verkehrs-GmbH;;
8077275;FAZB;de:09671:99146;Alzenau Burg;RV;9,07434;50,087928;Kahlgrund Verkehrs-GmbH;;
8077434;RNHF;de:08226:2962;Neckarbischofsheim Nord;RV;8,942274;49,307098;DB Station und Service AG;8166;
8077770;ADBK;de:01054:18717;Dagebüll Kirche;nur DPN;8,729485;54,730283;Norddeutsche Eisenbahngesellschaft Niebüll GmbH;;
8077771;RRZB;de:08335:6695;Haselbrunn;nur DPN;8,975309;47,74453;DB Station und Service AG;7890;
8077772;RNN;de:08335:6693;Nenzingen;nur DPN;8,964728;47,841348;EVU Seehäsle;;
8077773;RST;de:08335:6694;Stahringen;RV;8,976275;47,787663;DB Station und Service AG;5964;
8077774;RSTK;de:08335:6692;Stockach NE;nur DPN;9,005731;47,85009;EVU Seehäsle;;
8077775;RWW;de:08335:6696;Wahlwies;nur DPN;8,965227;47,814176;EVU Seehäsle;;
8079018;RLING;de:08215:1153;Linkenheim Rathaus;RV;8,408248;49,123188;Albtal-Verkehrs-Gesellschaft mbH;;
8079021;AMSB;de:01054:58706;Maasbüll(b Niebüll);nur DPN;8,812742;54,75445;Norddeutsche Eisenbahngesellschaft Niebüll GmbH;;
8079022;ADZB;de:01054:19259;Deezbüll;nur DPN;8,818274;54,77697;Norddeutsche Eisenbahngesellschaft Niebüll GmbH;;
8079023;AMBH;de:01060:37986;Moorbekhalle;nur DPN;9,991744;53,717155;AKN Eisenbahn AG;;
8079024;AFRG;de:01060:37972;Friedrichsgabe;nur DPN;9,98886;53,728876;AKN Eisenbahn AG;;
8079025;AHLF;de:01060:37970;Haslohfurth;nur DPN;9,98676;53,744568;AKN Eisenbahn AG;;
8079026;AMSS;de:01060:37969;Meeschensee;nur DPN;9,97963;53,754222;AKN Eisenbahn AG;;
8079027;ANDM;de:01060:36961;Norderstedt Mitte;nur DPN;9,992378;53,707687;AKN Eisenbahn AG;;
8079028;AQBS;de:01060:37971;Quickborner Straße;nur DPN;9,989818;53,734426;AKN Eisenbahn AG;;
8079035;RKMAK;de:08212:1;Karlsruhe Marktplatz (Kaiserstraße);RV;8,404555;49,009554;Verkehrsbetriebe Karlsruhe GmbH ;;
8079041;RKV;de:08212:89;Karlsruhe Bahnhofsvorplatz;RV;8,399587;48,994346;Verkehrsbetriebe Karlsruhe GmbH ;;
8079042;RHOSG;de:08215:1155;Hochstetten Grenzstraße;RV;8,415723;49,12955;Albtal-Verkehrs-Gesellschaft mbH;;
8079045;RKAB;de:08212:1201;Karlsruhe Albtalbahnhof;RV;8,39611;48,993707;Albtal-Verkehrs-Gesellschaft mbH;;
8079047;RKNEK;de:08212:1115;Karlsruhe-Neureut Kirchfeld;RV;8,388835;49,052912;Albtal-Verkehrs-Gesellschaft mbH;;
8079048;RSPG;de:08215:1406;Spielberg;RV;8,474626;48,897652;Albtal-Verkehrs-Gesellschaft mbH;;
8079056;TTUZ;de:08327:1763;Tuttlingen Zentrum;nur DPN;8,809435;47,985615;DB Station und Service AG;6293;
8079057;RGZO;de:08212:1525;Grötzingen Oberausstraße;RV;8,504049;49,00526;Albtal-Verkehrs-Gesellschaft mbH;;
8079058;RJLW;de:08215:1530;Jöhlingen West;RV;8,569975;49,030939;Albtal-Verkehrs-Gesellschaft mbH;;
8079059;RBTR;de:08215:1550;Rinklingen;RV;8,673874;49,03671;Albtal-Verkehrs-Gesellschaft mbH;;
8079060;RBTW;de:08215:1554;Bretten Wannenweg;RV;8,709122;49,030466;Albtal-Verkehrs-Gesellschaft mbH;;
8079069;EOLT;de:05711:5062;Oldentrup;nur DPN;8,590814;52,010279;DB Station und Service AG;7774;
8079077;REPW;de:08125:1110;Eppingen West;RV;8,904759;49,132674;Albtal-Verkehrs-Gesellschaft mbH;;
8079078;ROBE;de:08215:1561;Oberderdingen-Flehingen Industrie;RV;8,775007;49,083968;Albtal-Verkehrs-Gesellschaft mbH;;
8079080;SBRW;de:07340:3741;Bruchweiler;RV;7,801957;49,114704;Albtal-Verkehrs-Gesellschaft mbH;;
8079081;SDAS;de:07340:3747;Dahn Süd;RV;7,777208;49,148557;Albtal-Verkehrs-Gesellschaft mbH;;
8079083;SNO;de:10046:8079083;Nohfelden;RV;7,139443;49,585688;DB Station und Service AG;7872;
8079084;WABG;de:13075:4143;Ahlbeck Grenze;RV;14,215549;53,921966;Usedomer Bäderbahn GmbH;;
8079085;SDA;de:07340:3772;Dahn;RV;7,771283;49,154556;Albtal-Verkehrs-Gesellschaft mbH;;
8079087;SBTR;de:07340:6297;Bundenthal-Rumbach;RV;7,806152;49,102353;Albtal-Verkehrs-Gesellschaft mbH;;
8079088;SHWO;de:07340:6269;Hinterweidenthal Ort;RV;7,750568;49,197498;Albtal-Verkehrs-Gesellschaft mbH;;
8079089;TAEW;de:08417:47604;Albstadt-Ebingen West;nur DPN;8,99698;48,21139;DB Station und Service AG;7891;
8079090;TERW;de:08236:1795;Ersingen West;RV;8,633941;48,931433;Albtal-Verkehrs-Gesellschaft mbH;;
8079095;HHN;de:03241:255;Hannover-Nordstadt;RV;9,717763;52,393845;DB Station und Service AG;7899;
8079097;HLEG;de:03241:4411;Hannover-Ledeburg;RV;9,691117;52,408787;DB Station und Service AG;7183;
8079118;SBNS;de:07340:6296;Busenberg-Schindhard;RV;7,799703;49,138868;Albtal-Verkehrs-Gesellschaft mbH;;
8079125;RKDT;de:08212:3;Karlsruhe Durlacher Tor / KIT-Campus Süd;RV;8,41807008;49,0088397;Verkehrsbetriebe Karlsruhe GmbH ;;
8079126;RKEF;de:08212:51;Karlsruhe Entenfang;RV;8,359504;49,010666;Verkehrsbetriebe Karlsruhe GmbH ;;
8079128;RKSR;de:08212:107;Karlsruhe-Kniel. Rheinbergstr.;RV;8,336613;49,035015;Verkehrsbetriebe Karlsruhe GmbH ;;
8079140;KKBL;de:05315:16701;Köln-Blumenberg;RV;6,881921;51,037414;DB Station und Service AG;7651;
8079141;RWRTP;de:07334:1735;Wörth(Rhein) Bürgerpark;RV;8,254267;49,050843;Albtal-Verkehrs-Gesellschaft mbH;;
8079142;RWRTB;de:07334:1734;Wörth(Rhein) Bienwaldhalle;RV;8,260879;49,04978;Albtal-Verkehrs-Gesellschaft mbH;;
8079143;RWRTL;de:07334:1714;Wörth(Rhein) Alte Bahnmeisterei;RV;8,266465;49,04862;Albtal-Verkehrs-Gesellschaft mbH;;
8079144;RKMT;de:08212:49;Karlsruhe Mühlburger Tor (Kaiserallee);RV;8,382773;49,01064;Verkehrsbetriebe Karlsruhe GmbH ;;
8079146;RNFL;de:07332:3062;Neidenfels;RV;8,045236;49,386201;DB Station und Service AG;7875;
